sqft_living,bedrooms,price,price_predict,error
1760.0,3.0,289200.0,1072614.7658366978,2.7089030630591213
2660.0,3.0,915000.0,1085400.4788006651,0.18623003147613665
1100.0,4.0,330000.0,1066635.464995546,2.2322286818046853
2180.0,3.0,785000.0,1078581.431886549,0.37398908520579516
1510.0,2.0,535000.0,1065666.290236505,0.9918996079187007
2620.0,4.0,405000.0,1088229.113556913,1.686985465572625
960.0,3.0,289500.0,1061249.6876465047,2.6658020298670286
1180.0,3.0,435000.0,1064375.0841488077,1.446839273905305
1160.0,2.0,700000.0,1060694.0685282953,0.5152772407547075
970.0,3.0,354950.0,1061391.7511238821,1.9902570816280662
2090.0,4.0,210000.0,1080699.74925591,4.146189282171
1995.0,3.0,505000.0,1075953.257555067,1.1306005100100338
1690.0,3.0,379950.0,1071620.321495056,1.8204245861167414
3430.0,4.0,997000.0,1099736.2552244836,0.10304539139867969
2140.0,4.0,594000.0,1081410.066642797,0.8205556677488167
1210.0,3.0,299950.0,1064801.27458094,2.5499292368092683
1100.0,2.0,395000.0,1059841.6876640308,1.683143513073496
1470.0,3.0,415000.0,1068494.9249927527,1.5746865662475968
1080.0,2.0,874950.0,1059557.560709276,0.21099212607494816
1090.0,3.0,140000.0,1063096.512852411,6.593546520374365
930.0,3.0,300000.0,1060823.4972143725,2.5360783240479083
1160.0,2.0,345000.0,1060694.0685282953,2.0744755609515804
2120.0,3.0,835000.0,1077729.0510222847,0.29069347427818526
2380.0,3.0,446250.0,1081422.7014340975,1.4233561936898542
1910.0,4.0,369950.0,1078142.6066631165,1.9142927602733248
3090.0,5.0,540500.0,1098302.985659409,1.0320129244392398
2140.0,3.0,270000.0,1078013.1779770395,2.9926413999149615
3290.0,4.0,520000.0,1097747.3665411999,1.1110526279638457
1040.0,1.0,272000.0,1055592.4181340088,2.8808544784338554
1730.0,3.0,499990.0,1072188.5754045655,1.1444200392099155
4370.0,4.0,858000.0,1113090.2220979605,0.2973079511631241
1490.0,3.0,510000.0,1068779.0519475075,1.0956451998970735
2750.0,3.0,1650000.0,1086679.0500970618,0.3414066363048111
3360.0,5.0,804995.0,1102138.6995485993,0.36912490083615324
2710.0,4.0,370000.0,1089507.6848533098,1.9446153644684046
930.0,2.0,105500.0,1057426.608548615,9.023001028896823
1670.0,2.0,425000.0,1067939.3058745435,1.5127983667636316
3810.0,4.0,825000.0,1105134.6673648253,0.3395571725634246
580.0,2.0,90000.0,1052454.3868404054,10.69393763156006
1680.0,3.0,347000.0,1071478.2580176783,2.087833596592733
1060.0,2.0,275053.0,1059273.4337545212,2.851161171681535
2030.0,3.0,597500.0,1076450.479725888,0.8015907610475115
1290.0,2.0,573300.0,1062540.8937342016,0.8533767551616983
2330.0,4.0,840000.0,1084109.2727129678,0.29060627703924746
710.0,3.0,345000.0,1057698.100712069,2.0657915962668674
2090.0,3.0,700000.0,1077302.8605901524,0.5390040865573605
1670.0,3.0,500000.0,1071336.194540301,1.142672389080602
2000.0,5.0,441000.0,1082818.066625271,1.4553697655901836
2670.0,5.0,370000.0,1092336.3196095577,1.9522603232690747
2064.0,3.0,567035.0,1076933.4955489712,0.8992363708571274
2940.0,4.0,480000.0,1092775.1448329904,1.2766148850687298
2940.0,3.0,589000.0,1089378.2561672328,0.8495386352584595
1400.0,3.0,305000.0,1067500.4806511109,2.500001575905281
4460.0,6.0,1870000.0,1121162.5707258724,0.40044782314124466
3940.0,3.0,1450000.0,1103584.6039049742,0.23890716972070747
1840.0,2.0,245000.0,1070354.3849899594,3.3687934081222832
3010.0,4.0,870000.0,1093769.5891746322,0.2572064243386577
2010.0,3.0,749950.0,1076166.3527711332,0.43498413597057556
1510.0,3.0,320000.0,1069063.1789022626,2.3408224340695702
4300.0,4.0,2500000.0,1112095.7777563184,0.5551616888974725
2200.0,3.0,375000.0,1078865.558841304,1.8769748235768104
3090.0,4.0,751000.0,1094906.0969936515,0.457930888140681
1470.0,4.0,215000.0,1071891.8136585103,3.985543319341908
1570.0,2.0,208400.0,1066518.6711007692,4.117651972652443
1140.0,4.0,340000.0,1067203.7189050557,2.138834467367811
810.0,2.0,357950.0,1055721.8468200858,1.949355627378365
1160.0,3.0,294950.0,1064090.9571940529,2.6076994649739036
2740.0,3.0,1160000.0,1086536.9866196844,0.06333018394854795
3060.0,3.0,835000.0,1091083.0178957616,0.30668624897696
1590.0,3.0,349000.0,1070199.6867212818,2.0664747470523834
3040.0,6.0,330000.0,1100989.5569382797,2.3363319907220594
1880.0,3.0,300000.0,1074319.5275652267,2.5810650918840894
2700.0,4.0,520000.0,1089365.6213759324,1.0949338872614083
1790.0,3.0,415000.0,1073040.95626883,1.5856408584791086
2990.0,3.0,659950.0,1090088.5735541196,0.6517744883008102
1750.0,3.0,524950.0,1072472.7023593204,1.0429997187528723
1240.0,2.0,540000.0,1061830.5763473148,0.9663529191616939
1110.0,3.0,379500.0,1063380.6398071658,1.802057021889765
2030.0,4.0,493000.0,1079847.3683916456,1.1903597736138858
1270.0,3.0,347000.0,1065653.6554452046,2.071047998401166
2020.0,4.0,689000.0,1079705.304914268,0.567061400456122
2410.0,3.0,625000.0,1081848.8918662297,0.7309582269859677
1650.0,4.0,752000.0,1074448.956251304,0.42878850565332965
1180.0,3.0,397990.0,1064375.0841488077,1.674376452043538
2190.0,4.0,391000.0,1082120.3840296841,1.7675713146539234
1710.0,3.0,463000.0,1071904.4484498107,1.3151283983797206
1495.0,3.0,400000.0,1068850.0836861962,1.6721252092154908
790.0,2.0,200000.0,1055437.719865331,4.277188599326655
2250.0,3.0,550000.0,1079575.8762281912,0.9628652295058019
2490.0,4.0,616000.0,1086382.2883510066,0.7636076109594262
2160.0,4.0,601000.0,1081694.193597552,0.7998239494135638
1320.0,3.0,580000.0,1066363.9728320916,0.8385585738484337
1280.0,4.0,245000.0,1069192.6075883396,3.3640514595442426
900.0,2.0,219000.0,1057000.4181164824,3.8264859274725227
1530.0,3.0,410000.0,1069347.3058570172,1.608164160626871
1840.0,5.0,285000.0,1080545.0509872322,2.79138614381485
3020.0,5.0,975000.0,1097308.5413177672,0.12544465776181246
1270.0,3.0,134000.0,1065653.6554452046,6.952639219740332
3100.0,4.0,1450000.0,1095048.1604710289,0.24479437208894567
1150.0,3.0,346500.0,1063948.8937166755,2.0705595778259034
2030.0,4.0,335000.0,1079847.3683916456,2.223424980273569
3030.0,3.0,590000.0,1090656.8274636292,0.8485708940061513
1480.0,2.0,410000.0,1065240.0998043725,1.5981465848887138
2820.0,3.0,336000.0,1087673.4944387036,2.2371234953532846
2780.0,3.0,1030000.0,1087105.240529194,0.055441981096304827
890.0,3.0,315000.0,1060255.2433048629,2.3658896612852787
1300.0,3.0,350000.0,1066079.8458773368,2.045942416792391
1880.0,6.0,520500.0,1084510.1935624995,1.0835930712055706
860.0,3.0,215000.0,1059829.0528727304,3.929437455222002
2180.0,4.0,254950.0,1081978.3205523067,3.243884371650546
2180.0,3.0,568500.0,1078581.431886549,0.8972408652357945
1220.0,3.0,249900.0,1064943.3380583173,3.261477943410634
2550.0,6.0,375900.0,1094028.4465467862,1.910424172776766
1000.0,2.0,417200.0,1058421.0528902567,1.5369632140226672
2440.0,3.0,729000.0,1082275.082298362,0.4846023076795086
2460.0,3.0,995000.0,1082559.2092531167,0.08799920527951426
1680.0,3.0,219200.0,1071478.2580176783,3.8881307391317446
3450.0,5.0,850000.0,1103417.270844996,0.2981379656999954
2210.0,4.0,950000.0,1082404.510984439,0.13937316945730427
1850.0,4.0,325000.0,1077290.225798852,2.3147391563041597
1170.0,2.0,286000.0,1060836.1320056727,2.70921724477508
1820.0,3.0,283000.0,1073467.1467009624,2.7931701296853793
1030.0,2.0,469000.0,1058847.243322389,1.2576700284059465
1130.0,2.0,375000.0,1060267.878096163,1.8273810082564352
1570.0,4.0,228900.0,1073312.4484322844,3.689001522203078
2800.0,7.0,350000.0,1100976.922146979,2.1456483489913687
1540.0,3.0,385500.0,1069489.3693343946,1.7742914898427877
2500.0,3.0,397900.0,1083127.4631626264,1.722109734010119
780.0,2.0,285000.0,1055295.6563879538,2.7027917767998373
1530.0,4.0,500000.0,1072744.1945227748,1.1454883890455496
2560.0,3.0,470950.0,1083979.844026891,1.3016877461023268
1770.0,3.0,729000.0,1072756.8293140752,0.471545719223697
1430.0,3.0,399000.0,1067926.671083243,1.6765079475770501
1910.0,3.0,496600.0,1074745.7179973589,1.164208050739748
2030.0,4.0,305000.0,1079847.3683916456,2.5404831750545758
1640.0,3.0,349950.0,1070910.0041081687,2.0601800374572616
1720.0,3.0,514000.0,1072046.5119271881,1.0856936029711832
3700.0,5.0,1300000.0,1106968.8577794314,0.1484854940158221
4890.0,4.0,2400000.0,1120477.522921586,0.5331343654493391
1460.0,3.0,399000.0,1068352.8615153753,1.677576094023497
2710.0,3.0,410000.0,1086110.7961875522,1.6490507224086635
1984.0,4.0,380000.0,1079193.8763957093,1.8399838852518668
1630.0,3.0,925000.0,1070767.9406307915,0.15758696284409876
2100.0,4.0,335000.0,1080841.8127332875,2.2263934708456348
3120.0,4.0,800000.0,1095332.2874257837,0.3691653592822296
2180.0,3.0,545000.0,1078581.431886549,0.9790484988744024
1940.0,3.0,580000.0,1075171.9084294913,0.8537446697060194
3560.0,3.0,662500.0,1098186.1917646325,0.6576395347390677
1040.0,2.0,436000.0,1058989.3067997664,1.428874556880198
880.0,2.0,323000.0,1056716.2911617276,2.2715674648969895
1380.0,3.0,245000.0,1067216.353696356,3.3559851171279838
760.0,2.0,129000.0,1055011.5294331987,7.178383949094564
1750.0,3.0,315000.0,1072472.7023593204,2.4046752455851435
2650.0,5.0,565000.0,1092052.1926548027,0.9328357392120403
570.0,1.0,310000.0,1048915.4346972702,2.383598176442807
3040.0,5.0,795000.0,1097592.668272522,0.38061970851889554
2230.0,4.0,415000.0,1082688.6379391938,1.6088882841908285
2370.0,3.0,699000.0,1081280.63795672,0.5468964777635479
3270.0,4.0,1210000.0,1097463.2395864448,0.09300558711864058
2250.0,5.0,446950.0,1086369.6535597062,1.4306290492442248
2660.0,3.0,1900000.0,1085400.4788006651,0.4287365901049131
1870.0,3.0,575000.0,1074177.4640878493,0.8681347201527814
2890.0,4.0,740000.0,1092064.827446103,0.4757632803325717
1720.0,3.0,490000.0,1072046.5119271881,1.1878500243412002
2590.0,3.0,809000.0,1084406.0344590233,0.3404277310989163
3400.0,5.0,1280000.0,1102706.953458109,0.13851019261085246
1960.0,3.0,422500.0,1075456.0353842461,1.5454580719153754
1800.0,4.0,344500.0,1076579.908411965,2.1250505324004787
1500.0,4.0,239000.0,1072318.0040906426,3.486686209584278
2260.0,5.0,275000.0,1086511.7170370836,2.9509516983166675
2350.0,3.0,875000.0,1080996.5110019653,0.23542458400224592
1233.0,2.0,360000.0,1061731.1319131504,1.9492531442031955
2470.0,4.0,1210000.0,1086098.1613962518,0.10239821372210597
1540.0,3.0,270000.0,1069489.3693343946,2.9610717382755354
2120.0,2.0,600000.0,1074332.162356527,0.7905536039275451
2120.0,4.0,275000.0,1081125.9396880423,2.9313670534110625
3820.0,6.0,611000.0,1112070.508173718,0.8200826647687691
3223.0,5.0,469950.0,1100192.4299085287,1.3410840087424805
1800.0,4.0,385000.0,1076579.908411965,1.7963114504206883
1320.0,3.0,385000.0,1066363.9728320916,1.7697765528106273
960.0,2.0,525000.0,1057852.7989807471,1.0149577123442803
1860.0,3.0,265500.0,1074035.400610472,3.045331075745657
3020.0,5.0,630000.0,1097308.5413177672,0.741759589393281
2250.0,3.0,595000.0,1079575.8762281912,0.8144132373583043
1350.0,3.0,281000.0,1066790.1632642238,2.79640627496165
2480.0,5.0,615000.0,1089637.1135393868,0.7717676642916859
3450.0,4.0,1670000.0,1100020.3821792384,0.3413051603717135
3000.0,4.0,607500.0,1093627.5256972548,0.8002099188432178
1860.0,3.0,730000.0,1074035.400610472,0.4712813706992767
1380.0,3.0,195000.0,1067216.353696356,4.472904377930031
1458.0,3.0,620000.0,1068324.4488199,0.7231039497095159
2130.0,4.0,325250.0,1081268.0031654197,2.3244212241826894
3010.0,4.0,359950.0,1093769.5891746322,2.0386708964429285
2210.0,3.0,429000.0,1079007.6223186816,1.5151692827941292
1840.0,4.0,360000.0,1077148.1623214746,1.9920782286707628
2350.0,4.0,598850.0,1084393.3996677229,0.8107930194000548
1700.0,3.0,502775.0,1071762.3849724333,1.1316938689720717
3860.0,5.0,670000.0,1109241.87341747,0.6555848856977163
2090.0,4.0,311000.0,1080699.74925591,2.4749188078968163
800.0,2.0,350000.0,1055579.7833427084,2.0159422381220238
5320.0,4.0,1060000.0,1126586.252448815,0.06281721929133478
1320.0,3.0,370000.0,1066363.9728320916,1.8820647914380852
2330.0,3.0,612000.0,1080712.3840472104,0.7658699085738732
1440.0,3.0,530000.0,1068068.7345606205,1.015224027472869
3190.0,4.0,1220000.0,1096326.7317674255,0.10137153133817581
1330.0,2.0,240000.0,1063109.1476437112,3.429621448515464
880.0,2.0,460000.0,1056716.2911617276,1.2972093286124515
1590.0,2.0,409900.0,1066802.7980555242,1.602592822775126
3500.0,4.0,917000.0,1100730.6995661254,0.20036063202412796
2500.0,4.0,330000.0,1086524.351828384,2.292498035843588
1980.0,4.0,400000.0,1079137.0510047583,1.6978426275118959
2340.0,4.0,645000.0,1084251.3361903455,0.6810098235509233
1610.0,3.0,280000.0,1070483.8136760364,2.823156477414416
1380.0,2.0,549000.0,1063819.4650305985,0.937740373461928
1930.0,3.0,421000.0,1075029.844952114,1.5535150711451637
1290.0,2.0,441000.0,1062540.8937342016,1.409389781710208
2270.0,3.0,258000.0,1079860.003182946,3.185503888305992
1260.0,3.0,290000.0,1065511.591967827,2.6741779033373345
2080.0,4.0,592500.0,1080557.6857785326,0.8237260519468905
1090.0,3.0,200000.0,1063096.512852411,4.315482564262054
1250.0,3.0,294000.0,1065369.5284904495,2.6237058792192163
900.0,3.0,304000.0,1060397.30678224,2.4881490354678952
1440.0,2.0,445000.0,1064671.845894863,1.392521002010928
2860.0,6.0,300000.0,1098432.414345486,2.661441381151621
2550.0,4.0,328950.0,1087234.6692152712,2.3051669530787997
3140.0,4.0,585000.0,1095616.4143805385,0.8728485715906644
930.0,2.0,700000.0,1057426.608548615,0.5106094407837355
5610.0,5.0,995000.0,1134102.9819585176,0.1398019919181079
2900.0,3.0,799950.0,1088810.0022577231,0.3610975714203675
1280.0,2.0,319950.0,1062398.8302568244,2.320515175048677
1910.0,3.0,323000.0,1074745.7179973589,2.327386123830833
2240.0,4.0,580379.0,1082830.7014165714,0.8657303269356252
1640.0,3.0,759000.0,1070910.0041081687,0.41094862201339755
1510.0,2.0,406500.0,1065666.290236505,1.6215652896346981
2060.0,3.0,290000.0,1076876.6701580202,2.713367828131104
1630.0,3.0,800000.0,1070767.9406307915,0.33845992578848916
3050.0,5.0,740000.0,1097734.7317498995,0.48342531317553966
1230.0,3.0,229500.0,1065085.401535695,3.6408949957982353
2660.0,4.0,667400.0,1088797.3674664227,0.6314015095391409
1340.0,3.0,550000.0,1066648.0997868464,0.9393601814306297
1560.0,3.0,399950.0,1069773.4962891494,1.6747680867337151
2540.0,4.0,380000.0,1087092.6057378936,1.8607700150997202
1020.0,3.0,235000.0,1062102.068510769,3.5195832702585914
2110.0,4.0,320000.0,1080983.8762106649,2.3780746131583275
3410.0,3.0,649000.0,1096055.2396039711,0.6888370409922512
1400.0,3.0,563500.0,1067500.4806511109,0.8944107908626632
700.0,2.0,266000.0,1054159.1485689343,2.9630043179283243
2240.0,4.0,344950.0,1082830.7014165714,2.1390946555053523
2190.0,4.0,367300.0,1082120.3840296841,1.9461486088474929
1020.0,2.0,680000.0,1058705.1798450113,0.5569193821250168
1010.0,3.0,308000.0,1061960.0050333918,2.4479220942642583
930.0,2.0,355000.0,1057426.608548615,1.9786665029538448
2500.0,5.0,425000.0,1089921.2404941416,1.5645205658685684
1000.0,3.0,140000.0,1061817.9415560144,6.584413868257246
2760.0,3.0,545000.0,1086821.1135744392,0.9941671808705309
1720.0,4.0,350000.0,1075443.4005929457,2.072695430265559
2820.0,4.0,692500.0,1091070.3831044612,0.5755528997898357
1930.0,2.0,515000.0,1071632.9562863563,1.0808406918181674
1500.0,2.0,340000.0,1065524.2267591273,2.1338947845856686
2590.0,5.0,539000.0,1091199.8117905385,1.0244894467356929
2280.0,3.0,567500.0,1080002.0666603234,0.9030873421327283
2330.0,4.0,580000.0,1084109.2727129678,0.8691539184706344
2060.0,4.0,575000.0,1080273.5588237776,0.8787366240413524
2280.0,4.0,649800.0,1083398.955326081,0.6672806330041259
1780.0,3.0,320000.0,1072898.8927914526,2.352809039973289
1360.0,2.0,488000.0,1063535.3380758436,1.179375692778368
850.0,2.0,250000.0,1056290.1007295956,3.2251604029183825
2400.0,4.0,335000.0,1085103.71705461,2.239115573297343
2050.0,3.0,399950.0,1076734.6066806428,1.692173038331398
2070.0,3.0,310000.0,1077018.7336353976,2.4742539794690246
1440.0,3.0,499950.0,1068068.7345606205,1.1363511042316645
2410.0,4.0,625000.0,1085245.7805319873,0.7363932488511798
2010.0,3.0,472217.0,1076166.3527711332,1.2789657144303006
3720.0,5.0,500000.0,1107252.984734186,1.2145059694683722
3030.0,4.0,902000.0,1094053.7161293868,0.21291986267116053
2200.0,4.0,376000.0,1082262.4475070615,1.8783575731570785
1610.0,3.0,197400.0,1070483.8136760364,4.4229169892403055
1250.0,2.0,505000.0,1061972.639824692,1.102916118464737
1570.0,3.0,835000.0,1069915.5597665268,0.28133599972039147
800.0,1.0,250000.0,1052182.8946769508,3.2087315787078032
2570.0,3.0,625000.0,1084121.9075042682,0.7345950520068294
1480.0,3.0,450000.0,1068636.9884701301,1.374748863266956
720.0,2.0,199000.0,1054443.275523689,4.29870992725472
1420.0,3.0,413107.0,1067784.6076058657,1.5847652245201984
2280.0,4.0,312500.0,1083398.955326081,2.466876657043459
2620.0,3.0,900000.0,1084832.2248911555,0.2053691387679505
850.0,2.0,447000.0,1056290.1007295956,1.363065102303346
1760.0,3.0,225000.0,1072614.7658366978,3.76717673705199
2200.0,4.0,339950.0,1082262.4475070615,2.183593021053277
2930.0,3.0,754842.0,1089236.1926898554,0.4429989225425391
1780.0,3.0,588000.0,1072898.8927914526,0.8246579809378444
1820.0,3.0,425000.0,1073467.1467009624,1.5258050510610879
1170.0,2.0,540000.0,1060836.1320056727,0.9645113555660607
2130.0,3.0,283000.0,1077871.114499662,2.808731853355696
1590.0,3.0,295500.0,1070199.6867212818,2.621657146264913
1750.0,5.0,340000.0,1079266.4796908353,2.174313175561281
1170.0,2.0,459000.0,1060836.1320056727,1.3111898300777187
1660.0,3.0,535000.0,1071194.1310629237,1.002232020678362
5850.0,4.0,1530000.0,1134115.6167498177,0.2587479629086158
1800.0,4.0,439000.0,1076579.908411965,1.4523460328290778
2740.0,5.0,386000.0,1093330.7639511996,1.8324631190445582
1180.0,3.0,205000.0,1064375.0841488077,4.192073581213696
3090.0,5.0,1110000.0,1098302.985659409,0.010537850757289193
1970.0,4.0,396000.0,1078994.9875273812,1.724734816988336
2570.0,4.0,752000.0,1087518.7961700258,0.44616861192822593
2520.0,3.0,825000.0,1083411.5901173814,0.31322616983925006
1830.0,2.0,585000.0,1070212.321512582,0.8294227718163798
1830.0,3.0,275000.0,1073609.2101783396,2.9040334915575987
3220.0,5.0,640000.0,1100149.8108653154,0.7189840794770553
2090.0,4.0,455000.0,1080699.74925591,1.375164284078923
1980.0,4.0,374950.0,1079137.0510047583,1.8780825470189584
2630.0,4.0,631000.0,1088371.1770342905,0.7248354628118708
2020.0,5.0,245000.0,1083102.1935800256,3.4208252799184717
2100.0,4.0,679000.0,1080841.8127332875,0.5918141571918815
1840.0,3.0,686000.0,1073751.273655717,0.5652350927925904
2880.0,3.0,285000.0,1088525.875302968,2.819389036150765
1790.0,3.0,509900.0,1073040.95626883,1.1044145053320846
1950.0,3.0,375000.0,1075313.9719068685,1.867503925084983
1880.0,3.0,550000.0,1074319.5275652267,0.9533082319367757
1120.0,3.0,435000.0,1063522.7032845432,1.4448797776656166
800.0,3.0,265000.0,1058976.672008466,2.9961383849376073
4090.0,4.0,640000.0,1109112.444731393,0.7329881948928014
1030.0,1.0,525000.0,1055450.3546566314,1.0103816279173934
2220.0,4.0,332500.0,1082546.5744618163,2.255779171313734
1030.0,2.0,535000.0,1058847.243322389,0.979153725836241
3420.0,5.0,855000.0,1102991.0804128638,0.2900480472665074
870.0,3.0,217000.0,1059971.1163501078,3.8846595223507276
970.0,2.0,315000.0,1057994.8624581245,2.358713849073411
910.0,2.0,425000.0,1057142.4815938598,1.487394074338494
2040.0,3.0,525000.0,1076592.5432032654,1.0506524632443153
980.0,2.0,455000.0,1058136.9259355017,1.3255756613967073
2100.0,3.0,605000.0,1077444.9240675298,0.7809007009380661
1410.0,3.0,220000.0,1067642.5441284883,3.852920655129493
1340.0,4.0,615000.0,1070044.988452604,0.7399105503294374
1920.0,4.0,667500.0,1078284.670140494,0.6154077455288298
4430.0,6.0,1490000.0,1120736.3802937402,0.24782793268876496
1050.0,3.0,165000.0,1062528.2589429014,5.439565205714553
2660.0,3.0,467000.0,1085400.4788006651,1.324198027410418
1620.0,4.0,260000.0,1074022.7658191717,3.130856791612199
2100.0,3.0,515000.0,1077444.9240675298,1.0921260661505436
2490.0,5.0,868500.0,1089779.1770167642,0.25478316294388503
1850.0,3.0,289000.0,1073893.3371330944,2.715893900114514
1270.0,3.0,445700.0,1065653.6554452046,1.3909662451092764
1060.0,3.0,420000.0,1062670.3224202788,1.5301674343339973
2641.0,4.0,393000.0,1088527.4468594056,1.7697899411180804
5190.0,5.0,1700000.0,1128136.315908666,0.336390402406667
770.0,2.0,257000.0,1055153.5929105761,3.105656003543098
2490.0,3.0,590000.0,1082985.399685249,0.8355684740427949
1720.0,3.0,667000.0,1072046.5119271881,0.6072661348233706
1250.0,2.0,370037.0,1061972.639824692,1.8699093329172274
2090.0,3.0,400000.0,1077302.8605901524,1.6932571514753807
1660.0,4.0,350000.0,1074591.0197286813,2.0702600563676605
1940.0,3.0,651000.0,1075171.9084294913,0.6515697518118145
1120.0,5.0,340000.0,1070316.4806160585,2.14798964887076
1770.0,3.0,450000.0,1072756.8293140752,1.383904065142389
1750.0,3.0,595000.0,1072472.7023593204,0.8024751300156643
5710.0,4.0,930000.0,1132126.728066534,0.21734056781347735
2130.0,4.0,671500.0,1081268.0031654197,0.6102278528152191
1550.0,3.0,273500.0,1069631.4328117722,2.9109010340466988
3020.0,4.0,670000.0,1093911.6526520096,0.6327039591821039
2320.0,3.0,525000.0,1080570.320569833,1.0582291820377772
2230.0,5.0,347500.0,1086085.5266049514,2.1254259758415865
2140.0,3.0,481500.0,1078013.1779770395,1.2388643364009129
1220.0,3.0,231000.0,1064943.3380583173,3.6101443205987764
1240.0,3.0,543000.0,1065227.4650130724,0.9617448711106302
760.0,2.0,265000.0,1055011.5294331987,2.9811755827667876
1590.0,3.0,489950.0,1070199.6867212818,1.1843038814599074
3600.0,4.0,870515.0,1102151.3343398997,0.26609114643618964
2730.0,4.0,1030000.0,1089791.8118080646,0.05805030272627629
2120.0,4.0,980000.0,1081125.9396880423,0.10318973437555325
2360.0,4.0,600000.0,1084535.4631451003,0.8075591052418337
3490.0,4.0,728000.0,1100588.636088748,0.5117975770449835
1400.0,3.0,358000.0,1067500.4806511109,1.9818449180198623
1230.0,3.0,179900.0,1065085.401535695,4.92043024755806
2610.0,4.0,373500.0,1088087.0500795355,1.9132183402397203
3870.0,5.0,900000.0,1109383.9368948473,0.23264881877205265
1660.0,3.0,188000.0,1071194.1310629237,4.6978411226751255
2790.0,5.0,359900.0,1094041.0813380866,2.0398474057740668
1370.0,3.0,797000.0,1067074.2902189787,0.33886360127851783
2060.0,5.0,815241.0,1083670.4474895352,0.32926392010403704
3060.0,4.0,959750.0,1094479.9065615193,0.1403802100146071
1590.0,3.0,251000.0,1070199.6867212818,3.263743771797935
1650.0,3.0,440000.0,1071052.0675855463,1.4342092445126053
3800.0,4.0,894000.0,1104992.6038874479,0.23600962403517672
3230.0,4.0,625000.0,1096894.9856769352,0.7550319770830964
2030.0,4.0,304500.0,1079847.3683916456,2.5462967763272433
990.0,3.0,421500.0,1061675.878078637,1.5188039812067307
2000.0,4.0,513000.0,1079421.1779595134,1.104134849823613
3770.0,4.0,1500000.0,1104566.4134553156,0.2636223910297895
1460.0,3.0,544000.0,1068352.8615153753,0.9638839366091456
1860.0,4.0,450000.0,1077432.2892762295,1.3942939761693989
2690.0,4.0,460000.0,1089223.557898555,1.3678772997794675
2740.0,4.0,385000.0,1089933.875285442,1.8309970786634855
2540.0,3.0,845000.0,1083695.717072136,0.2824801385469065
3240.0,4.0,870000.0,1097037.0491543126,0.26096212546472713
5130.0,5.0,1600000.0,1127283.9350444016,0.29544754059724904
3800.0,3.0,450000.0,1101595.7152216902,1.447990478270423
900.0,3.0,355000.0,1060397.30678224,1.9870346669922259
1360.0,3.0,237100.0,1066932.2267416012,3.499925038977651
1280.0,3.0,545000.0,1065795.718922582,0.9555884750873064
2130.0,3.0,515000.0,1077871.114499662,1.0929536203876933
1550.0,3.0,280000.0,1069631.4328117722,2.8201122600420434
2660.0,4.0,280500.0,1088797.3674664227,2.8816305435523093
2330.0,3.0,453000.0,1080712.3840472104,1.385678551980597
1946.0,4.0,485000.0,1078654.0351816753,1.2240289385189178
930.0,2.0,290000.0,1057426.608548615,2.6462986501676373
620.0,1.0,148000.0,1049625.7520841574,6.092065892460523
1200.0,4.0,223000.0,1068056.0997693203,3.7894892366337234
1780.0,2.0,691000.0,1069502.004125695,0.5477597744221345
2300.0,3.0,510000.0,1080286.193615078,1.1182082227746628
1180.0,2.0,215000.0,1060978.19548305,3.934782304572326
2420.0,4.0,525000.0,1085387.8440093647,1.0674054171606948
2170.0,4.0,195000.0,1081836.2570749293,4.547878241409895
2240.0,4.0,939000.0,1082830.7014165714,0.15317433590689167
1320.0,2.0,447000.0,1062967.084166334,1.3780024254280403
3280.0,3.0,925000.0,1094208.4143980648,0.18292801556547544
4350.0,4.0,2070000.0,1112806.0951432057,0.4624125144235721
2660.0,4.0,583000.0,1088797.3674664227,0.867576959633658
710.0,2.0,245000.0,1054301.2120463117,3.3032702532502514
1470.0,3.0,525000.0,1068494.9249927527,1.0352284285576243
1370.0,3.0,185000.0,1067074.2902189787,4.767969136318803
3000.0,3.0,740000.0,1090230.6370314972,0.47328464463715836
2850.0,8.0,373000.0,1105084.1281996237,1.9626920327067656
1180.0,3.0,260000.0,1064375.0841488077,3.0937503236492607
2190.0,3.0,539950.0,1078723.4953639265,0.9978210859596751
4110.0,4.0,1040000.0,1109396.5716861477,0.06672747277514214
3430.0,3.0,524500.0,1096339.366558726,1.0902561802835573
2780.0,4.0,675000.0,1090502.1291949516,0.6155587099184467
1850.0,2.0,700000.0,1070496.4484673368,0.529280640667624
1930.0,3.0,570000.0,1075029.844952114,0.8860172718458137
3340.0,4.0,720000.0,1098457.6839280867,0.5256356721223426
2170.0,4.0,550000.0,1081836.2570749293,0.966975012863508
1300.0,3.0,195000.0,1066079.8458773368,4.467076132704292
2750.0,3.0,510000.0,1086679.0500970618,1.1307432354844347
3190.0,4.0,625000.0,1096326.7317674255,0.754122770827881
1410.0,3.0,261500.0,1067642.5441284883,3.0827630750611403
2070.0,4.0,450000.0,1080415.6223011552,1.4009236051136782
3450.0,4.0,445000.0,1100020.3821792384,1.4719559150095245
2630.0,4.0,585000.0,1088371.1770342905,0.8604635504859667
5410.0,5.0,2540000.0,1131261.7124109692,0.5546213730665476
3840.0,4.0,884250.0,1105560.8577969575,0.2502808683030338
1400.0,3.0,399950.0,1067500.4806511109,1.6690848372324307
2530.0,5.0,875000.0,1090347.4309262738,0.24611134963002718
