sqft_living,bedrooms,price
2460.0,5.0,240000.0
1240.0,3.0,305500.0
1300.0,3.0,460000.0
1900.0,3.0,315000.0
1280.0,3.0,296500.0
1360.0,4.0,260000.0
4440.0,4.0,2250000.0
2930.0,5.0,718000.0
3280.0,4.0,702000.0
2460.0,4.0,722500.0
1690.0,4.0,478000.0
1570.0,3.0,265000.0
1720.0,3.0,441000.0
3330.0,4.0,850000.0
2300.0,3.0,479500.0
2390.0,4.0,984000.0
1880.0,3.0,509950.0
1780.0,4.0,800500.0
2010.0,3.0,490000.0
1830.0,2.0,825000.0
2590.0,3.0,485000.0
900.0,2.0,451000.0
1790.0,4.0,199900.0
1270.0,3.0,422500.0
2450.0,4.0,735000.0
1780.0,3.0,279000.0
2550.0,3.0,316000.0
1790.0,3.0,325000.0
1690.0,4.0,275000.0
1790.0,4.0,380000.0
2250.0,4.0,395000.0
1540.0,3.0,441000.0
3410.0,3.0,720000.0
1470.0,3.0,399950.0
1340.0,3.0,330000.0
3030.0,4.0,1050000.0
1040.0,3.0,314950.0
1730.0,4.0,317500.0
3100.0,4.0,950000.0
2150.0,4.0,470000.0
8670.0,5.0,2890000.0
1780.0,3.0,315000.0
1770.0,4.0,675000.0
4500.0,3.0,785000.0
1790.0,4.0,197000.0
900.0,2.0,191000.0
1110.0,2.0,625000.0
2240.0,4.0,309000.0
2700.0,4.0,357000.0
1560.0,3.0,525000.0
980.0,3.0,237502.0
1150.0,3.0,329999.0
1750.0,3.0,420000.0
740.0,2.0,299500.0
4100.0,5.0,950000.0
2520.0,4.0,307000.0
1840.0,2.0,720000.0
1900.0,4.0,299950.0
2760.0,5.0,682000.0
2290.0,4.0,745000.0
1370.0,4.0,370000.0
1570.0,4.0,339900.0
2257.0,5.0,349950.0
2460.0,5.0,637000.0
3100.0,3.0,930000.0
1250.0,3.0,385000.0
2770.0,2.0,505000.0
940.0,2.0,350000.0
2460.0,4.0,790000.0
2340.0,3.0,600000.0
1400.0,3.0,210000.0
2650.0,5.0,536000.0
1180.0,2.0,600000.0
4280.0,4.0,734950.0
2350.0,4.0,747500.0
1940.0,5.0,299000.0
3000.0,5.0,800000.0
2840.0,5.0,425000.0
2030.0,4.0,199000.0
2110.0,3.0,780000.0
2090.0,4.0,489900.0
1410.0,3.0,325000.0
3120.0,4.0,730100.0
1760.0,4.0,720000.0
3230.0,4.0,826600.0
1650.0,3.0,378000.0
2300.0,3.0,615000.0
2640.0,4.0,650000.0
3900.0,6.0,650000.0
4700.0,4.0,900000.0
1590.0,2.0,199950.0
2835.0,4.0,522000.0
1230.0,3.0,400000.0
1560.0,3.0,236000.0
1370.0,4.0,387500.0
1070.0,1.0,420000.0
2210.0,3.0,250250.0
2840.0,6.0,640000.0
1640.0,2.0,710000.0
1190.0,2.0,195000.0
2510.0,4.0,630000.0
1160.0,3.0,254000.0
770.0,2.0,275000.0
2640.0,3.0,1220000.0
2180.0,3.0,488000.0
1860.0,3.0,288350.0
1920.0,5.0,715000.0
1540.0,3.0,512031.0
2820.0,4.0,650000.0
2770.0,4.0,760000.0
2570.0,4.0,715000.0
4170.0,5.0,1450000.0
2170.0,5.0,359800.0
2780.0,3.0,625000.0
1700.0,3.0,550000.0
1920.0,4.0,589000.0
1060.0,3.0,275500.0
1730.0,2.0,396675.0
1400.0,3.0,340000.0
3230.0,3.0,599832.0
3180.0,3.0,900000.0
1390.0,3.0,225000.0
1840.0,3.0,235000.0
910.0,3.0,107000.0
880.0,2.0,330000.0
1210.0,3.0,235000.0
1010.0,3.0,356999.0
3620.0,3.0,2230000.0
2620.0,4.0,1030000.0
1490.0,4.0,269000.0
2490.0,3.0,572500.0
1720.0,3.0,220000.0
2720.0,4.0,860000.0
2850.0,4.0,679950.0
1650.0,2.0,559000.0
1180.0,3.0,425000.0
1200.0,2.0,232000.0
1470.0,3.0,160000.0
1160.0,3.0,351000.0
1400.0,3.0,240000.0
2160.0,5.0,550000.0
2850.0,4.0,1540000.0
4570.0,5.0,1480000.0
2690.0,5.0,279000.0
1080.0,3.0,115000.0
1410.0,3.0,550000.0
2340.0,4.0,880000.0
2920.0,5.0,875000.0
1190.0,3.0,195000.0
4030.0,4.0,835000.0
1610.0,3.0,449950.0
1090.0,2.0,417000.0
3070.0,4.0,731000.0
2850.0,6.0,655000.0
970.0,2.0,303000.0
2430.0,3.0,372000.0
2770.0,4.0,359000.0
2650.0,3.0,446500.0
1020.0,2.0,303000.0
1910.0,3.0,570000.0
2770.0,4.0,533300.0
1720.0,4.0,495000.0
910.0,2.0,450000.0
2530.0,5.0,657000.0
2030.0,4.0,544000.0
3960.0,4.0,805000.0
2280.0,3.0,950000.0
2650.0,4.0,685000.0
1890.0,3.0,270000.0
2095.0,4.0,711000.0
3400.0,4.0,745000.0
1180.0,2.0,209900.0
1790.0,3.0,350000.0
2440.0,3.0,625000.0
1970.0,4.0,320000.0
2830.0,3.0,999000.0
3840.0,3.0,868700.0
800.0,2.0,335950.0
1670.0,6.0,680000.0
1880.0,2.0,751750.0
1560.0,3.0,604000.0
3570.0,4.0,895000.0
1820.0,3.0,661000.0
1370.0,3.0,388000.0
2242.0,3.0,310000.0
650.0,1.0,129000.0
2980.0,5.0,367500.0
3620.0,3.0,1580000.0
1590.0,3.0,255000.0
1260.0,3.0,336000.0
2330.0,3.0,530000.0
1180.0,3.0,490000.0
1240.0,3.0,255000.0
2330.0,2.0,535000.0
910.0,3.0,128000.0
2040.0,3.0,417000.0
820.0,1.0,219500.0
1300.0,3.0,469000.0
1430.0,4.0,574500.0
3990.0,5.0,668000.0
2180.0,4.0,435000.0
1700.0,5.0,347950.0
1060.0,4.0,403504.0
1070.0,2.0,425000.0
2700.0,4.0,470000.0
2630.0,5.0,495000.0
2360.0,4.0,590000.0
1460.0,3.0,265800.0
1550.0,4.0,250000.0
2560.0,4.0,385000.0
1080.0,3.0,205000.0
2370.0,3.0,350000.0
2750.0,4.0,1450000.0
2420.0,4.0,350000.0
2330.0,3.0,605000.0
1730.0,4.0,300000.0
750.0,2.0,310000.0
700.0,2.0,310000.0
3090.0,3.0,891500.0
4430.0,4.0,1960000.0
1150.0,2.0,390000.0
2930.0,3.0,1390000.0
820.0,2.0,420000.0
1120.0,4.0,100000.0
1430.0,3.0,246500.0
1540.0,3.0,227500.0
1870.0,3.0,433000.0
1970.0,3.0,289000.0
1500.0,3.0,485000.0
2870.0,5.0,1560000.0
1620.0,3.0,599995.0
2828.0,3.0,367000.0
1720.0,3.0,713500.0
1950.0,4.0,299000.0
2880.0,4.0,1260000.0
3500.0,4.0,1050000.0
1250.0,3.0,485000.0
3190.0,3.0,765000.0
970.0,3.0,205000.0
1090.0,2.0,577000.0
1480.0,3.0,170000.0
1610.0,4.0,288000.0
830.0,2.0,455000.0
3250.0,3.0,562000.0
4050.0,5.0,1380000.0
2920.0,3.0,680000.0
3830.0,4.0,1100000.0
3915.0,4.0,963990.0
3220.0,4.0,440000.0
3800.0,4.0,730000.0
1530.0,4.0,164000.0
4410.0,4.0,1500000.0
2430.0,4.0,465425.0
1050.0,3.0,473000.0
2280.0,4.0,665000.0
2000.0,4.0,1350000.0
2060.0,3.0,420000.0
970.0,3.0,262500.0
1900.0,6.0,305000.0
1790.0,4.0,475000.0
3530.0,4.0,963000.0
1490.0,3.0,309000.0
1610.0,3.0,180000.0
1430.0,3.0,720001.0
1940.0,3.0,297000.0
1120.0,2.0,380950.0
1870.0,3.0,335000.0
2160.0,3.0,272000.0
1660.0,3.0,635500.0
1540.0,3.0,315000.0
1890.0,3.0,269950.0
1600.0,3.0,240000.0
1850.0,4.0,485000.0
1760.0,4.0,336500.0
1040.0,2.0,550000.0
1020.0,3.0,410000.0
1800.0,3.0,365000.0
2300.0,5.0,500000.0
3250.0,4.0,1050000.0
1220.0,3.0,253500.0
1590.0,3.0,665000.0
1650.0,3.0,550000.0
2530.0,5.0,527500.0
2360.0,3.0,709000.0
790.0,2.0,212000.0
1990.0,4.0,639000.0
1470.0,3.0,420000.0
2210.0,3.0,250000.0
2610.0,4.0,659000.0
2590.0,4.0,790100.0
2020.0,4.0,319000.0
1630.0,3.0,305000.0
4390.0,5.0,971000.0
1420.0,4.0,205000.0
1870.0,2.0,559950.0
2480.0,6.0,665000.0
1430.0,3.0,198000.0
2340.0,4.0,570000.0
1870.0,4.0,313999.0
1870.0,3.0,390000.0
2610.0,3.0,780000.0
1800.0,3.0,437718.0
1670.0,3.0,585000.0
1630.0,4.0,312900.0
2070.0,4.0,410000.0
3040.0,4.0,1230000.0
2990.0,3.0,1060000.0
740.0,2.0,230500.0
1800.0,4.0,365000.0
1280.0,2.0,495000.0
1494.0,2.0,465000.0
1250.0,2.0,200000.0
2090.0,4.0,659000.0
1990.0,5.0,185000.0
1769.0,3.0,495000.0
2500.0,4.0,640000.0
2440.0,5.0,525000.0
2190.0,4.0,370000.0
3630.0,4.0,698000.0
2990.0,5.0,559950.0
2210.0,3.0,383150.0
2260.0,3.0,512500.0
2070.0,4.0,300000.0
920.0,3.0,152000.0
3150.0,3.0,1210000.0
2190.0,3.0,379900.0
2830.0,4.0,680000.0
2150.0,3.0,369900.0
1800.0,3.0,409316.0
4250.0,6.0,465000.0
1040.0,2.0,160000.0
1330.0,3.0,300000.0
3260.0,4.0,552500.0
2300.0,3.0,635000.0
960.0,2.0,345000.0
3310.0,4.0,658000.0
1780.0,3.0,526000.0
2885.0,4.0,605000.0
2150.0,4.0,580000.0
2270.0,3.0,575000.0
3052.0,4.0,425000.0
4040.0,3.0,2250000.0
1250.0,3.0,455000.0
2280.0,4.0,535000.0
1900.0,3.0,343500.0
3480.0,4.0,2500000.0
1400.0,2.0,299000.0
1140.0,2.0,498000.0
1580.0,4.0,265000.0
1720.0,3.0,290256.0
2440.0,4.0,425000.0
1720.0,3.0,675000.0
1290.0,2.0,970000.0
1260.0,3.0,194000.0
2350.0,2.0,1050000.0
2520.0,4.0,500000.0
3260.0,4.0,1330000.0
1090.0,3.0,249950.0
2190.0,4.0,245000.0
1370.0,3.0,468000.0
4060.0,4.0,495000.0
970.0,2.0,204995.0
1880.0,4.0,306000.0
1610.0,3.0,626500.0
7220.0,4.0,1940000.0
2720.0,4.0,739000.0
1590.0,3.0,346000.0
820.0,2.0,265000.0
1650.0,3.0,428000.0
3902.0,6.0,1300000.0
1350.0,3.0,259950.0
2410.0,4.0,432000.0
4470.0,3.0,1480000.0
1140.0,3.0,576000.0
2280.0,4.0,565000.0
2720.0,3.0,873000.0
2360.0,3.0,290000.0
1660.0,3.0,295000.0
2430.0,4.0,510000.0
3280.0,4.0,925000.0
960.0,3.0,330000.0
1570.0,3.0,555000.0
680.0,1.0,510000.0
890.0,2.0,305000.0
1810.0,4.0,270000.0
1100.0,2.0,570000.0
1460.0,3.0,395000.0
3488.0,4.0,815000.0
1210.0,5.0,230000.0
920.0,2.0,255000.0
3060.0,4.0,877500.0
1990.0,3.0,620000.0
2750.0,4.0,730000.0
2100.0,4.0,550000.0
2900.0,6.0,696000.0
1850.0,3.0,1380000.0
2490.0,3.0,634000.0
1870.0,3.0,585000.0
1260.0,3.0,188200.0
2820.0,4.0,1450000.0
1350.0,4.0,595000.0
2020.0,3.0,490000.0
2220.0,3.0,416000.0
1980.0,3.0,268000.0
1170.0,2.0,387000.0
1360.0,4.0,511500.0
1180.0,3.0,220000.0
1000.0,2.0,317500.0
2600.0,4.0,661000.0
1690.0,5.0,285900.0
4225.0,4.0,1010000.0
2680.0,2.0,779950.0
3520.0,4.0,1110000.0
2910.0,5.0,515000.0
2710.0,3.0,1430000.0
2240.0,4.0,565000.0
2290.0,4.0,450000.0
2260.0,4.0,486000.0
1760.0,3.0,680000.0
2040.0,6.0,300000.0
2880.0,3.0,710800.0
2440.0,4.0,925000.0
1350.0,3.0,345500.0
5040.0,5.0,1280000.0
960.0,3.0,200000.0
1996.0,4.0,285000.0
2540.0,4.0,374950.0
2650.0,3.0,340000.0
1090.0,3.0,394950.0
3010.0,4.0,419000.0
2950.0,4.0,650000.0
1840.0,6.0,660000.0
2850.0,4.0,670000.0
1470.0,3.0,418900.0
1490.0,3.0,259900.0
2570.0,4.0,355000.0
1490.0,3.0,445000.0
4090.0,4.0,1040000.0
1700.0,4.0,423000.0
2340.0,4.0,650500.0
2010.0,4.0,590000.0
2200.0,3.0,818000.0
1380.0,3.0,322000.0
2020.0,4.0,430000.0
1680.0,3.0,381000.0
3550.0,5.0,580000.0
1780.0,3.0,450000.0
2110.0,4.0,460000.0
1870.0,2.0,579000.0
3290.0,3.0,685000.0
1800.0,4.0,225000.0
1310.0,2.0,663500.0
3361.0,4.0,471275.0
1300.0,3.0,309000.0
2240.0,4.0,1350000.0
2670.0,3.0,605000.0
2620.0,4.0,885000.0
980.0,2.0,260000.0
2080.0,4.0,248000.0
1700.0,3.0,389950.0
2680.0,4.0,501000.0
1252.0,4.0,352000.0
2710.0,4.0,560000.0
2190.0,3.0,530000.0
2610.0,3.0,515000.0
1290.0,3.0,521450.0
2600.0,3.0,444500.0
2800.0,5.0,665000.0
1420.0,3.0,269900.0
1420.0,2.0,278000.0
2500.0,3.0,315000.0
1840.0,3.0,785200.0
3470.0,4.0,875000.0
2610.0,4.0,510000.0
2560.0,5.0,442000.0
2480.0,4.0,481000.0
1890.0,4.0,282000.0
1430.0,3.0,330000.0
6430.0,4.0,4490000.0
2110.0,4.0,650000.0
1110.0,3.0,452000.0
1840.0,2.0,430000.0
3170.0,4.0,820000.0
1640.0,3.0,772000.0
2350.0,4.0,469995.0
1860.0,5.0,775000.0
960.0,3.0,235000.0
4530.0,5.0,950000.0
1850.0,4.0,295000.0
2170.0,3.0,419000.0
940.0,2.0,329000.0
1960.0,3.0,355000.0
1720.0,3.0,389000.0
2900.0,3.0,485000.0
3400.0,4.0,915000.0
2906.0,4.0,418395.0
2500.0,4.0,250000.0
1520.0,3.0,475000.0
930.0,2.0,269500.0
1076.0,2.0,290000.0
1600.0,3.0,515000.0
2930.0,3.0,559900.0
3310.0,4.0,1140000.0
890.0,3.0,371000.0
2270.0,4.0,724950.0
2090.0,4.0,405000.0
1410.0,2.0,439900.0
1490.0,4.0,259000.0
1120.0,4.0,554000.0
2590.0,3.0,396500.0
870.0,2.0,334850.0
1571.0,3.0,366750.0
1430.0,3.0,457500.0
3180.0,3.0,1330000.0
2090.0,3.0,339000.0
3130.0,3.0,595000.0
2920.0,4.0,810000.0
2850.0,4.0,760000.0
1730.0,5.0,268000.0
1120.0,3.0,230000.0
2220.0,4.0,921000.0
1730.0,3.0,577450.0
2820.0,4.0,960000.0
1470.0,3.0,652000.0
2090.0,3.0,693000.0
1900.0,3.0,220000.0
1660.0,4.0,220000.0
2660.0,7.0,310000.0
1850.0,3.0,535000.0
3890.0,4.0,1600000.0
2130.0,4.0,310000.0
4660.0,5.0,739000.0
800.0,2.0,414000.0
3190.0,3.0,780000.0
1670.0,3.0,587100.0
1690.0,5.0,399990.0
1290.0,2.0,492000.0
2200.0,3.0,365000.0
2790.0,3.0,640000.0
1520.0,3.0,314950.0
2770.0,4.0,641000.0
2060.0,4.0,462000.0
2963.0,4.0,325000.0
3740.0,5.0,660000.0
1660.0,3.0,650000.0
2470.0,3.0,365000.0
1160.0,3.0,210000.0
3970.0,5.0,995000.0
1360.0,3.0,399950.0
1840.0,4.0,415000.0
1400.0,3.0,470000.0
1980.0,3.0,299950.0
1060.0,2.0,325000.0
580.0,2.0,109000.0
1000.0,3.0,180000.0
2510.0,4.0,665000.0
2440.0,4.0,680000.0
2900.0,5.0,808900.0
1680.0,2.0,935000.0
2040.0,4.0,705000.0
1830.0,3.0,346950.0
3130.0,4.0,937500.0
1830.0,3.0,347500.0
810.0,2.0,155000.0
2670.0,3.0,749000.0
1770.0,3.0,373000.0
3080.0,3.0,299000.0
1670.0,2.0,490000.0
900.0,2.0,252500.0
1930.0,3.0,285000.0
2040.0,4.0,551000.0
1840.0,3.0,750000.0
1370.0,3.0,257950.0
1310.0,3.0,365000.0
2660.0,4.0,523000.0
1440.0,3.0,258950.0
1830.0,4.0,285000.0
1140.0,3.0,276000.0
2510.0,2.0,368500.0
1620.0,3.0,399000.0
2470.0,4.0,332000.0
2510.0,5.0,510000.0
1470.0,4.0,638000.0
4060.0,4.0,1180000.0
5010.0,4.0,965000.0
1890.0,4.0,775000.0
1090.0,3.0,220000.0
2640.0,3.0,1100000.0
4780.0,5.0,2580000.0
1070.0,3.0,249000.0
1780.0,3.0,245000.0
2690.0,5.0,730000.0
1900.0,4.0,335000.0
1530.0,4.0,338000.0
1310.0,2.0,219000.0
1764.0,4.0,349950.0
2830.0,4.0,885000.0
3300.0,3.0,850000.0
1820.0,4.0,815000.0
2640.0,4.0,320000.0
1740.0,2.0,205000.0
1760.0,3.0,690000.0
1000.0,3.0,212000.0
1560.0,3.0,387500.0
2460.0,3.0,693000.0
2010.0,4.0,800000.0
1380.0,3.0,295000.0
1370.0,3.0,500000.0
1360.0,3.0,265000.0
2020.0,3.0,475000.0
2420.0,4.0,771000.0
1390.0,2.0,365000.0
1820.0,3.0,659500.0
2510.0,5.0,881000.0
1470.0,3.0,262500.0
1260.0,3.0,300000.0
1600.0,3.0,290000.0
1670.0,4.0,349170.0
2960.0,4.0,1160000.0
2760.0,3.0,1190000.0
1810.0,2.0,216000.0
2600.0,3.0,860000.0
1715.0,3.0,257500.0
910.0,2.0,400000.0
1800.0,5.0,754300.0
1690.0,3.0,459800.0
2038.0,4.0,319950.0
2538.0,3.0,335606.0
1350.0,3.0,450000.0
1530.0,3.0,465000.0
820.0,2.0,173000.0
1940.0,3.0,299000.0
2300.0,3.0,452000.0
960.0,3.0,405000.0
1520.0,3.0,249000.0
1490.0,3.0,411000.0
2310.0,4.0,310000.0
1750.0,3.0,324000.0
2570.0,4.0,561000.0
800.0,3.0,370000.0
1170.0,3.0,119500.0
3190.0,4.0,864000.0
1700.0,5.0,539000.0
2030.0,4.0,545000.0
1570.0,3.0,278500.0
1220.0,3.0,385000.0
1200.0,2.0,408000.0
2990.0,4.0,725000.0
810.0,2.0,325000.0
2700.0,4.0,314900.0
3276.0,4.0,720000.0
2240.0,3.0,450000.0
2440.0,4.0,780000.0
1800.0,3.0,556000.0
2030.0,3.0,588000.0
870.0,2.0,245000.0
1740.0,4.0,710000.0
1680.0,6.0,619500.0
1200.0,3.0,150000.0
1200.0,3.0,329000.0
1400.0,3.0,267500.0
1480.0,3.0,402500.0
1230.0,3.0,240000.0
1720.0,4.0,200000.0
910.0,3.0,290000.0
1880.0,5.0,349950.0
3030.0,3.0,1220000.0
1140.0,3.0,345000.0
1570.0,2.0,592350.0
1130.0,3.0,354000.0
2070.0,3.0,423700.0
2630.0,3.0,852500.0
1700.0,4.0,400000.0
3600.0,3.0,660000.0
1260.0,3.0,354000.0
2380.0,4.0,384950.0
2360.0,4.0,490000.0
940.0,3.0,185900.0
1280.0,3.0,190000.0
1980.0,4.0,725000.0
3230.0,3.0,817500.0
1500.0,3.0,255000.0
2470.0,3.0,773000.0
2110.0,3.0,590000.0
1810.0,3.0,280000.0
2390.0,4.0,360000.0
2440.0,3.0,1290000.0
1140.0,2.0,275000.0
2980.0,4.0,1600000.0
2680.0,5.0,1030000.0
1680.0,2.0,550285.0
1310.0,3.0,475000.0
1620.0,4.0,305000.0
2740.0,4.0,690000.0
2530.0,3.0,450000.0
1280.0,2.0,649000.0
5000.0,4.0,1690000.0
1810.0,3.0,327000.0
1830.0,3.0,682000.0
2400.0,4.0,525000.0
1930.0,4.0,495000.0
1150.0,2.0,254500.0
770.0,1.0,315000.0
2200.0,3.0,525000.0
2990.0,5.0,490000.0
1030.0,3.0,249000.0
830.0,2.0,299000.0
1270.0,3.0,290750.0
2950.0,5.0,810000.0
2181.0,4.0,340000.0
3030.0,6.0,624500.0
1390.0,4.0,610000.0
1720.0,4.0,336750.0
840.0,2.0,450600.0
13540.0,7.0,2280000.0
6260.0,6.0,1180000.0
1340.0,3.0,466200.0
1930.0,3.0,568000.0
1420.0,3.0,408000.0
1380.0,2.0,285000.0
1400.0,3.0,194000.0
1580.0,4.0,359000.0
2730.0,4.0,760000.0
2530.0,4.0,469950.0
2456.0,3.0,329950.0
2200.0,3.0,606000.0
2070.0,4.0,493000.0
2400.0,4.0,403500.0
1960.0,4.0,724950.0
2270.0,3.0,410000.0
1670.0,3.0,696000.0
2230.0,3.0,1450000.0
1870.0,3.0,650000.0
2040.0,4.0,545000.0
1960.0,4.0,660000.0
1640.0,3.0,295000.0
1150.0,2.0,129000.0
2640.0,4.0,490000.0
1950.0,3.0,400000.0
1850.0,4.0,352000.0
1810.0,3.0,257000.0
2090.0,4.0,610000.0
2380.0,3.0,921000.0
1640.0,2.0,349950.0
1010.0,3.0,525000.0
4420.0,4.0,925000.0
1370.0,3.0,246900.0
1450.0,4.0,235000.0
1240.0,3.0,324950.0
700.0,2.0,209995.0
2720.0,4.0,560000.0
2390.0,5.0,330000.0
2220.0,4.0,397500.0
2846.0,4.0,482000.0
5480.0,6.0,800000.0
2420.0,4.0,550000.0
2800.0,4.0,605000.0
2240.0,4.0,689000.0
2990.0,5.0,339950.0
1910.0,3.0,850000.0
1120.0,2.0,325000.0
1260.0,3.0,490000.0
1810.0,4.0,264950.0
2740.0,5.0,510000.0
2850.0,3.0,783500.0
3880.0,5.0,1820000.0
1890.0,3.0,575000.0
1120.0,2.0,438000.0
1760.0,2.0,640000.0
3020.0,3.0,955000.0
1990.0,3.0,560200.0
1600.0,3.0,214000.0
1190.0,3.0,230000.0
1950.0,2.0,725000.0
2820.0,4.0,625000.0
2470.0,4.0,449950.0
1000.0,4.0,165000.0
2360.0,4.0,752500.0
3330.0,3.0,1960000.0
2090.0,3.0,865000.0
3527.0,4.0,340000.0
1870.0,4.0,299000.0
3330.0,4.0,1240000.0
2040.0,4.0,1270000.0
1130.0,4.0,179950.0
2590.0,4.0,576000.0
3980.0,4.0,1580000.0
1510.0,3.0,397500.0
1410.0,3.0,377500.0
1390.0,2.0,445500.0
1750.0,4.0,270000.0
1830.0,4.0,353000.0
3130.0,3.0,843000.0
2590.0,3.0,695000.0
1510.0,3.0,269950.0
2010.0,3.0,299000.0
2310.0,5.0,850000.0
1270.0,3.0,280000.0
1880.0,3.0,667500.0
3440.0,4.0,730000.0
1350.0,2.0,428000.0
1660.0,3.0,712500.0
2300.0,4.0,431000.0
6200.0,5.0,3300000.0
3120.0,3.0,419950.0
3600.0,4.0,970000.0
1509.0,3.0,410000.0
1530.0,2.0,590000.0
2440.0,4.0,270000.0
860.0,2.0,311000.0
1550.0,5.0,510000.0
2200.0,3.0,410000.0
1250.0,2.0,150000.0
3580.0,4.0,711600.0
860.0,3.0,205000.0
1140.0,3.0,206000.0
2020.0,3.0,560000.0
1990.0,3.0,310000.0
3050.0,4.0,555000.0
2050.0,4.0,740000.0
2000.0,3.0,755000.0
1960.0,4.0,325000.0
2690.0,4.0,419000.0
5180.0,4.0,2250000.0
1950.0,4.0,305000.0
2510.0,4.0,799000.0
1950.0,5.0,275000.0
1680.0,3.0,425000.0
1190.0,3.0,240000.0
1460.0,3.0,259950.0
2910.0,5.0,625000.0
2440.0,3.0,459000.0
2820.0,2.0,350000.0
2980.0,3.0,670000.0
1500.0,3.0,405000.0
2190.0,4.0,925000.0
1620.0,3.0,532500.0
5470.0,5.0,975000.0
5620.0,5.0,2500000.0
1670.0,3.0,375000.0
2690.0,4.0,333000.0
2190.0,4.0,520000.0
1100.0,3.0,250000.0
1760.0,3.0,410000.0
2650.0,4.0,542525.0
1960.0,4.0,300000.0
4280.0,4.0,1930000.0
4050.0,6.0,670000.0
1070.0,2.0,320000.0
1970.0,3.0,812000.0
1610.0,4.0,575000.0
1980.0,4.0,659000.0
1620.0,2.0,355000.0
2560.0,4.0,740000.0
1350.0,3.0,427500.0
3390.0,6.0,303500.0
1410.0,3.0,650000.0
2610.0,3.0,757000.0
3110.0,4.0,1420000.0
3220.0,5.0,1210000.0
1250.0,3.0,350000.0
3380.0,4.0,860000.0
1080.0,3.0,124000.0
1540.0,3.0,375000.0
2160.0,4.0,440000.0
2140.0,3.0,650000.0
1580.0,3.0,290000.0
820.0,2.0,363000.0
1270.0,3.0,475000.0
2060.0,4.0,410000.0
1850.0,3.0,580000.0
1500.0,3.0,530000.0
3170.0,4.0,660000.0
1910.0,4.0,493000.0
2190.0,4.0,375000.0
1060.0,2.0,515000.0
1460.0,3.0,299880.0
3530.0,3.0,2370000.0
2040.0,3.0,857500.0
1470.0,3.0,337000.0
2180.0,4.0,419000.0
3060.0,5.0,605000.0
2110.0,3.0,540000.0
2910.0,4.0,549000.0
1270.0,2.0,370000.0
1700.0,3.0,570000.0
4920.0,4.0,1410000.0
1960.0,3.0,792500.0
1440.0,4.0,589500.0
2880.0,3.0,1000000.0
1300.0,3.0,415000.0
3150.0,5.0,614000.0
1510.0,3.0,374000.0
2910.0,4.0,292000.0
3450.0,5.0,525000.0
1650.0,3.0,385000.0
3320.0,4.0,410000.0
3820.0,4.0,1620000.0
1010.0,3.0,345000.0
2210.0,3.0,685000.0
1850.0,4.0,405000.0
2180.0,4.0,359000.0
1100.0,2.0,403000.0
2290.0,4.0,500000.0
1320.0,2.0,422000.0
2660.0,3.0,579000.0
2120.0,3.0,645000.0
2460.0,4.0,452500.0
3170.0,2.0,1700000.0
1584.0,3.0,263000.0
2710.0,3.0,564450.0
2190.0,4.0,450000.0
1934.0,4.0,280000.0
1650.0,3.0,710000.0
1900.0,4.0,566000.0
2780.0,4.0,1650000.0
1620.0,3.0,265000.0
2390.0,3.0,570000.0
1390.0,3.0,270000.0
2260.0,4.0,604000.0
1560.0,2.0,509000.0
1210.0,2.0,439950.0
2820.0,3.0,749000.0
2080.0,3.0,898888.0
1260.0,3.0,353000.0
1560.0,3.0,577000.0
1180.0,3.0,355000.0
1550.0,3.0,430000.0
1760.0,3.0,300000.0
3200.0,4.0,1270000.0
1870.0,3.0,502000.0
5180.0,4.0,1240000.0
1010.0,3.0,205000.0
3590.0,3.0,1330000.0
3960.0,4.0,1200000.0
1560.0,3.0,285000.0
2240.0,5.0,238000.0
1600.0,3.0,488000.0
1660.0,4.0,550000.0
2370.0,3.0,355000.0
2920.0,3.0,550000.0
3560.0,4.0,882566.0
1750.0,4.0,750000.0
1530.0,4.0,419950.0
4110.0,3.0,1450000.0
3400.0,5.0,510000.0
1910.0,4.0,250000.0
2920.0,5.0,265000.0
2140.0,3.0,330000.0
1420.0,4.0,240000.0
1020.0,3.0,255000.0
2420.0,3.0,298500.0
2440.0,4.0,510000.0
1180.0,3.0,289900.0
2280.0,4.0,500000.0
1880.0,3.0,535900.0
2900.0,5.0,968000.0
2170.0,4.0,560000.0
1830.0,4.0,494000.0
1210.0,3.0,300000.0
2400.0,4.0,839000.0
1630.0,3.0,499990.0
1640.0,4.0,261490.0
2590.0,4.0,355000.0
1450.0,3.0,521500.0
1880.0,4.0,407193.0
1010.0,2.0,470450.0
2050.0,4.0,299000.0
1220.0,3.0,333500.0
3500.0,5.0,972800.0
1900.0,3.0,311000.0
1930.0,4.0,425000.0
2580.0,4.0,379950.0
2060.0,3.0,560000.0
4360.0,4.0,890000.0
790.0,2.0,330000.0
4410.0,4.0,765000.0
1730.0,3.0,430000.0
2420.0,4.0,602000.0
1000.0,2.0,488000.0
2570.0,4.0,356500.0
2680.0,4.0,419625.0
1500.0,3.0,279000.0
2560.0,5.0,565000.0
1800.0,3.0,180500.0
1240.0,2.0,331000.0
1590.0,3.0,310000.0
3490.0,3.0,692000.0
1860.0,3.0,352500.0
5403.0,3.0,2130000.0
1680.0,2.0,453000.0
1260.0,2.0,435000.0
1030.0,2.0,225000.0
3190.0,4.0,587000.0
1870.0,4.0,520000.0
1360.0,3.0,245000.0
2910.0,4.0,701000.0
